molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL391684,Nc1ncnc(N2CCN(C(=O)Nc3ccc(N4CCCC4)cc3)CC2)c1/C=N/OCC(=O)N1CCOCC1,41.0,active,537.6250000000005,1.2223999999999997,2.0,10.0,7.3872161432802645
CHEMBL392111,CCO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(OC(C)C)cc2)CC1,18.0,active,427.5090000000002,2.570500000000001,2.0,8.0,7.7447274948966935
CHEMBL393822,CO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(N(C)C)cc2)CC1,14.0,active,398.4710000000002,1.4591999999999998,2.0,8.0,7.853871964321762
CHEMBL395080,COc1cc(-c2ccc3c(c2)Nc2ccc(CC(=O)Nc4ccc(N5CCOCC5)cc4)cc2NC3=O)ccc1N,50000.0,inactive,549.6310000000002,5.271500000000002,4.0,7.0,4.301029995663981
CHEMBL398610,CCOc1cccc2c1c(/C=C1\C(=O)NN=C1c1snnc1C)cn2C,19.0,active,367.4340000000001,2.654420000000001,1.0,7.0,7.721246399047171
CHEMBL401046,CO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(N3CCCC3)cc2)CC1,3.0,active,424.5090000000003,1.9933999999999996,2.0,8.0,8.522878745280337
CHEMBL402548,CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,669.0,active,474.56500000000034,2.643700000000001,2.0,6.0,6.174573882232177
CHEMBL403661,CCc1ccc(-c2c(-c3cnc(C)[nH]3)c(=O)[nH]c3ccc(Cl)cc23)cc1,34.0,active,363.848,5.109420000000003,2.0,2.0,7.468521082957745
CHEMBL403706,Cc1ccc(C2=Nc3c(N)ncnc3NCC2)cc1NC(=O)Nc1cccc(C(F)(F)F)c1,135.0,active,455.4440000000001,4.966420000000003,4.0,6.0,6.8696662315049934
CHEMBL403776,CN1CCN(CCc2ccc(Nc3ncc4c(=O)c(C(N)=O)cn(-c5ccc6c(c5)CCC6)c4n3)cc2)CC1,1.0,active,523.6410000000003,2.9018000000000015,2.0,8.0,9.0
CHEMBL404367,Cc1cccc(NC(=O)Nc2ccc(-c3cncc4c3c(N)nn4C)cc2)c1,4.0,active,372.43200000000013,4.169920000000001,3.0,5.0,8.397940008672037
CHEMBL405370,Nc1noc2cccc(-c3ccc(NC(=O)c4ccccc4)cc3)c12,12500.0,inactive,329.35900000000004,4.329300000000002,2.0,4.0,4.903089986991944
CHEMBL406375,c1ccc(-c2n[nH]c3c2oc2ccccc23)cc1,300.0,active,234.258,3.9761000000000015,1.0,2.0,6.522878745280337
CHEMBL406404,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccc(OCCN4CCOCC4)c4onc(N)c34)cc2)c1,34.0,active,505.55000000000047,4.879520000000004,3.0,7.0,7.468521082957745
CHEMBL406660,Nc1noc2cccc(-c3ccc(NC(=O)Nc4ccc(F)cc4)cc3)c12,4.0,active,362.36400000000003,4.860100000000002,3.0,4.0,8.397940008672037
CHEMBL407485,Nc1ccc(-c2cccc3onc(N)c23)cc1,68.0,active,225.25099999999998,2.6592000000000002,2.0,4.0,7.167491087293763
CHEMBL408995,COc1cc(O)c2c(c1)C1(OC2=O)C(C)=CC(=O)C1O,10.0,active,276.24399999999997,0.6563999999999999,2.0,6.0,8.0
CHEMBL409349,Cc1cc(C)cc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)c1,17.0,active,372.42800000000017,5.337840000000003,3.0,4.0,7.769551078621726
CHEMBL409872,Nc1ncnc2c1N=C(c1ccc(NC(=O)Nc3cccc(Cl)c3)cc1)CCN2,6.0,active,407.8650000000001,4.292600000000002,4.0,6.0,8.221848749616356
CHEMBL409912,Nc1noc2cccc(-c3ccc(NC(=O)Nc4ccccc4OC(F)(F)F)cc3)c12,60.0,active,428.37000000000006,5.619600000000002,3.0,5.0,7.221848749616356
CHEMBL410130,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)c1,14.0,active,358.4010000000001,5.029420000000003,3.0,4.0,7.853871964321762
CHEMBL410504,Nc1noc2cccc(-c3ccc(NC(=O)Nc4ccccc4F)cc3)c12,8.0,active,362.36400000000003,4.860100000000002,3.0,4.0,8.096910013008056
CHEMBL410659,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1)nc2[C@H]1C[C@@H](CN2CCC2)C1,10000.0,inactive,460.5850000000004,5.393000000000005,1.0,6.0,5.0
CHEMBL410663,Nc1noc2cccc(-c3ccc(NC(=O)Nc4ccc(F)c(C(F)(F)F)c4)cc3)c12,28.0,active,430.36100000000005,5.8789000000000025,3.0,4.0,7.552841968657781
CHEMBL410731,Nc1ncnc2c1N=C(c1ccc(NC(=O)Nc3cccc(C(F)(F)F)c3F)cc1)CCN2,3.0,active,459.40700000000015,4.797100000000002,4.0,6.0,8.522878745280337
CHEMBL411725,Nc1noc2cccc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12,7.0,active,344.374,4.721000000000002,3.0,4.0,8.154901959985743
CHEMBL411903,Nc1ncnc2c1N=C(c1ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)cc1)CCN2,2.0,active,459.40700000000015,4.797100000000002,4.0,6.0,8.698970004336019
CHEMBL412102,Nc1ncnc2c1N=C(c1ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc1)CCN2,16.0,active,475.86200000000014,5.311400000000003,4.0,6.0,7.795880017344075
CHEMBL414001,CN1CCN(c2ccc(Nc3ncc4c(=O)c(C(N)=O)cn(-c5ccc6c(c5)CCC6)c4n3)cc2)CC1,3.0,active,495.58700000000033,2.8637000000000015,2.0,8.0,8.522878745280337
CHEMBL424943,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,10.0,active,411.38700000000006,5.4749000000000025,4.0,3.0,8.0
CHEMBL425749,Cc1cccc(NC(=O)Nc2ccc(-c3csc4ncnc(N)c34)c(F)c2)c1,10.0,active,393.4470000000001,5.032020000000002,3.0,5.0,8.0
CHEMBL426004,Cc1ccc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)cc1F,47.0,active,375.40700000000015,4.903620000000002,4.0,3.0,7.327902142064283
CHEMBL426687,NC(=O)c1c(NC(=O)c2ccc3c(c2)OCO3)sc2c1CCCC2,140.0,active,344.39200000000017,2.706800000000001,2.0,5.0,6.853871964321762
CHEMBL426887,Nc1n[nH]c2cccc(-c3ccc(NC(=O)NC4CCCC4)cc3)c12,39.0,active,335.4110000000001,3.8762000000000016,4.0,3.0,7.4089353929735005
CHEMBL428380,CCO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(N3CCCCC3)cc2)CC1,49.0,active,452.56300000000033,2.773600000000001,2.0,8.0,7.309803919971486
CHEMBL429516,Nc1ncnc2c1N=C(c1ccc(NC(=O)Nc3ccc(F)c(C(F)(F)F)c3)cc1)CCN2,7.0,active,459.40700000000015,4.797100000000002,4.0,6.0,8.154901959985743
CHEMBL430090,COc1ccc(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)c2c(N)noc12,19.0,active,442.3970000000001,5.748400000000002,3.0,5.0,7.721246399047171
CHEMBL437331,CC(CO)/N=C(\N)c1c(O)nsc1Nc1ccc(Oc2ccccc2)cc1,795.0,active,384.4610000000001,3.4707000000000017,4.0,7.0,6.0996328713435295
CHEMBL438653,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(OCCN(C)C)c4[nH]nc(N)c34)cc2)c1,73.0,active,444.5390000000002,4.704920000000002,4.0,5.0,7.136677139879544
CHEMBL441682,NC(=O)c1c(NC(=O)COc2ccccc2)sc2c1CCCC2,10000.0,inactive,330.4090000000002,2.7433000000000005,2.0,4.0,5.0
CHEMBL444064,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCN1CCCCC1,70.0,active,548.6880000000002,4.6444000000000045,1.0,8.0,7.154901959985743
CHEMBL452965,CONC(=O)c1cn(-c2ccc3c(c2)CCC3)c2nc(Nc3ccc(C4CCN(CC(=O)O)CC4)cc3)ncc2c1=O,41.0,active,568.6340000000002,3.568200000000002,3.0,9.0,7.3872161432802645
CHEMBL453057,Cc1cccc(NC(=O)Nc2ccc(-c3cnc4c(-c5cnn(C)c5)ccn4c3N)cc2)c1,5.0,active,437.5070000000001,4.936420000000003,3.0,6.0,8.301029995663981
CHEMBL453336,COc1cc(C2=C(c3cn(COCc4ccccc4)c4ccccc34)CNC2=O)cc(OC)c1OC,36000.0,inactive,484.55200000000025,4.882000000000004,1.0,6.0,4.443697499232712
CHEMBL460472,COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(C)(C)O)n(-c5ccccc5)c4=O)nc3)ccnc2c1,391.0,active,539.5920000000002,4.7147200000000025,2.0,9.0,6.407823242604133
CHEMBL460702,CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)c2Cl)c(F)c1,16.0,active,512.9000000000002,5.189600000000002,2.0,7.0,7.795880017344075
CHEMBL463054,COc1cc(O)c2c(c1)C(=O)c1cc(C)c(O)cc1C2=O,0.85,active,284.26700000000005,2.19022,2.0,5.0,9.070581074285707
CHEMBL470163,CCCNc1nc(NCCc2ccncc2)ncc1-c1nnc(C2CC2)o1,4.9,active,365.4410000000002,3.275500000000002,2.0,8.0,8.309803919971486
CHEMBL470387,Cc1ccccc1Nc1nc(NCCc2ccncc2)ncc1-c1nnc(C2CC2)o1,134.0,active,413.4850000000002,4.505620000000002,2.0,8.0,6.872895201635193
CHEMBL471020,CNc1nc(NCCc2ccncc2)ncc1-c1nnc(C2CC2)o1,35.0,active,337.38700000000017,2.4953000000000003,2.0,8.0,7.455931955649724
CHEMBL471021,CS(=O)(=O)CCNc1nc(NCCc2ccncc2)ncc1-c1nnc(C2CC2)o1,515.0,active,429.5060000000002,1.9100999999999988,2.0,10.0,6.288192770958809
CHEMBL471222,c1ccc(Nc2nc(NCCc3ccncc3)ncc2-c2nnc(C3CC3)o2)cc1,47.0,active,399.4580000000002,4.197200000000003,2.0,8.0,7.327902142064283
CHEMBL478629,c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)ccn1,1.0,active,399.4980000000001,4.323000000000003,0.0,6.0,9.0
CHEMBL482967,Cc1nc(N)sc1-c1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,56.56,active,368.46600000000024,3.070920000000001,2.0,8.0,7.247490599211157
CHEMBL482968,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1,3.0,active,375.48,3.1739200000000016,2.0,6.0,8.522878745280337
CHEMBL483525,Cc1cc(O)cc2oc(=O)c3c(O)cc(OS(=O)(=O)O)cc3c12,0.33,active,338.29300000000006,1.8474200000000003,3.0,7.0,9.481486060122112
CHEMBL483526,COc1cc(O)c2c(=O)oc3cc(O)cc(C)c3c2c1,1.0,active,272.256,2.6744200000000005,2.0,5.0,9.0
CHEMBL483531,COc1cc(O)c(C(=O)O)c(-c2cc(O)c(O)cc2C)c1,1.6,active,290.271,2.48562,4.0,5.0,8.795880017344075
CHEMBL483532,Cc1cc(O)c(O)cc1-c1cc(O)cc(O)c1C(=O)O,1.8,active,276.24399999999997,2.1826200000000013,5.0,5.0,8.744727494896694
CHEMBL486437,COc1cc(C2=C(c3cn(COCC[Si](C)(C)C)c4ccccc34)CNC2=O)cc(OC)c1OC,34000.0,inactive,494.66400000000027,5.020000000000004,1.0,6.0,4.468521082957745
CHEMBL486948,Cc1ccc(Nc2nc(NCCc3ccncc3)ncc2-c2nnc(C3CC3)o2)cc1,106.0,active,413.48500000000024,4.505620000000003,2.0,8.0,6.97469413473523
CHEMBL486949,Oc1ccc(Nc2nc(NCCc3ccncc3)ncc2-c2nnc(C3CC3)o2)cc1,4.8,active,415.4570000000002,3.9028000000000027,3.0,9.0,8.318758762624412
CHEMBL486968,CCCNc1nc(NCCc2cccs2)ncc1-c1nnc(C)o1,373.0,active,344.44400000000013,3.373020000000002,2.0,8.0,6.428291168191312
CHEMBL487148,Oc1cccc(Nc2nc(NCCc3ccncc3)ncc2-c2nnc(C3CC3)o2)c1,34.0,active,415.4570000000002,3.9028000000000027,3.0,9.0,7.468521082957745
CHEMBL488646,COc1cc(C2=C(c3cn(COC(C)(C)C)c4ccccc34)CNC2=O)cc(OC)c1OC,20000.0,inactive,450.5350000000002,4.480300000000003,1.0,6.0,4.698970004336019
CHEMBL492809,CONC(=O)c1cn(-c2ccc3c(c2)CCC3)c2nc(Nc3ccc(C4CCN(C)CC4)cc3)ncc2c1=O,43.0,active,524.6250000000003,4.113400000000004,2.0,8.0,7.366531544420414
CHEMBL495727,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,10.0,active,381.44000000000017,2.0690999999999997,4.0,5.0,8.0
CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,590.0,active,302.23800000000006,1.988,5.0,7.0,6.229147988357856
CHEMBL502835,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,26.0,active,539.6360000000004,3.6159000000000026,2.0,7.0,7.585026652029182
CHEMBL504574,COc1ccc(NC(=S)N/N=C2\C(=O)Nc3ccccc32)cc1,50000.0,inactive,326.38100000000003,2.338,3.0,4.0,4.301029995663981
CHEMBL505253,COc1cc(C2=C(c3c[nH]c4ccccc34)C(O)NC2=O)cc(OC)c1OC,44000.0,inactive,380.4000000000002,2.5526999999999997,3.0,5.0,4.356547323513813
CHEMBL505830,CONC(=O)c1cn(-c2ccc3c(c2)CCC3)c2nc(Nc3ccc(CCN4CCN(C)CC4)cc3)ncc2c1=O,36.0,active,553.6670000000004,3.094100000000002,2.0,9.0,7.443697499232713
CHEMBL507056,COc1ccc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2)cc1,14000.0,inactive,318.37600000000003,3.227500000000001,1.0,3.0,4.853871964321762
CHEMBL507058,COc1cc(O)c2c(c1)-c1cc(O)c(O)cc1COC2=O,10.0,active,288.25500000000005,2.149399999999999,3.0,6.0,8.0
CHEMBL509101,O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,4.0,active,458.42400000000015,5.036600000000003,2.0,5.0,8.397940008672037
CHEMBL511131,OCCNc1nc(NCCc2ccncc2)ncc1-c1nnc(C2CC2)o1,63.0,active,367.41300000000024,1.8577999999999992,3.0,9.0,7.200659450546419
CHEMBL511450,O=C1Nc2ccc(Cl)cc2/C1=C1/Nc2ccccc2/C1=N\O,82.0,active,311.72800000000007,3.307200000000001,3.0,4.0,7.086186147616283
CHEMBL512054,COc1cc(O)c2c(c1)C(=O)C1=C(C2=O)[C@H](O)[C@@H](O)[C@@](C)(O)[C@@H]1O,4.8,active,336.29600000000005,-1.0763,5.0,8.0,8.318758762624412
CHEMBL519395,COc1cc(O)c(C(=O)O)c(C2=C(C)C[C@@H](O)C2=O)c1,6.6,active,278.26,1.2062,3.0,5.0,8.18045606445813
CHEMBL519590,COCn1cc(C2=C(c3cc(OC)c(OC)c(OC)c3)C(=O)NC2)c2ccccc21,25000.0,inactive,408.4540000000001,3.311600000000002,1.0,6.0,4.6020599913279625
CHEMBL519982,Cc1cc(O)cc2oc(=O)c3c(O)cc(O)cc3c12,0.715,active,258.229,2.3714199999999996,3.0,5.0,9.145693958198919
CHEMBL520144,COc1cc(O)c2c(=O)oc3c(O)c(O)cc(C)c3c2c1,0.53,active,288.255,2.380020000000001,3.0,6.0,9.275724130399212
CHEMBL520717,CCOc1nc(NCCc2ccncc2)ncc1-c1nnc(C2CC2)o1,80.0,active,352.3980000000002,2.8523000000000014,1.0,8.0,7.096910013008056
CHEMBL521470,O=C1C[C@H](O)[C@@H]2c3c(ccc(O)c31)-c1ccc(O)c3c1[C@@]2(O)CCC3=O,0.66,active,352.34200000000016,1.9733999999999994,4.0,6.0,9.18045606445813
CHEMBL522892,CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,3.0,active,392.4380000000001,2.5445,3.0,5.0,8.522878745280337
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,81.05,active,398.48200000000014,3.3349400000000013,3.0,3.0,7.091246980815466
CHEMBL55415,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c(O)c(O)c12,10000.0,inactive,286.23900000000003,2.2824000000000004,4.0,6.0,5.0
CHEMBL554993,COc1cc2c(c(O)c1-c1c(OC)cc(O)c3c1C(=O)C1=C(C3=O)[C@H](O)[C@@H](O)[C@@](C)(O)[C@@H]1O)C(=O)c1cc(O)c(C)cc1C2=O,2.8,active,618.5470000000001,1.0943199999999997,7.0,13.0,8.55284196865778
CHEMBL556684,COc1cc(O)c2c(c1)C(=O)c1cc(C)c(O)c(O)c1C2=O,2.5,active,300.266,1.8958200000000005,3.0,6.0,8.602059991327963
CHEMBL569880,C=CC(=O)N1CCC[C@H]1C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OCCOC,10000.0,inactive,531.9470000000002,4.445700000000003,2.0,7.0,5.0
CHEMBL571040,C=CC(=O)N1CCC[C@H]1C(=O)Nc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCCOC,10000.0,inactive,513.9570000000002,4.306600000000002,2.0,7.0,5.0
CHEMBL572878,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,30.0,active,464.59900000000016,3.5032200000000016,3.0,8.0,7.522878745280337
CHEMBL574738,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,5.012,active,529.5670000000001,5.1109000000000036,3.0,7.0,8.299988937677888
CHEMBL576982,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,15.419999999999998,active,560.6800000000004,5.856500000000005,2.0,9.0,7.811915626285062
CHEMBL594192,Nc1ccc2c(c1)/C(=C1/Nc3ccccc3C1=O)C(=O)N2,359.0,active,277.283,2.2403999999999993,3.0,4.0,6.444905551421681
CHEMBL597181,Cc1cc(C)c(/C=C2\C(=O)Nc3ccc(N)cc32)[nH]1,630.0,active,253.305,2.7064399999999997,3.0,2.0,6.200659450546418
CHEMBL597754,CNC(=O)c1nn(C)c2c1CCc1cnc(NC3CCN(C(=O)C4CCN(S(C)(=O)=O)CC4)CC3)nc1-2,10000.0,inactive,530.6550000000004,0.4098000000000024,2.0,9.0,5.0
CHEMBL597960,Cc1cccc2c1/C(=C/c1ccc(N(C)C)c3ccccc13)C(=O)N2,400.0,active,328.4150000000001,4.7069200000000055,1.0,2.0,6.3979400086720375
CHEMBL599224,CC(=O)N1CCC(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)CC1,10000.0,inactive,369.4290000000002,0.49739999999999984,2.0,7.0,5.0
CHEMBL599428,Cn1nc(C(N)=O)c2c1-c1nc(NC3CCN(C(=O)c4ccccc4)CC3)ncc1CC2,10000.0,inactive,431.5000000000003,1.7912999999999988,2.0,7.0,5.0
CHEMBL600795,C[C@@H](Oc1ccc2ncccc2c1)c1c(Cl)ccc(F)c1Cl,46000.0,inactive,336.193,5.820700000000003,0.0,2.0,4.337242168318426
CHEMBL602471,C[C@@H](Oc1ccc2ncc(/C=C/C(N)=O)cc2c1)c1c(Cl)ccc(F)c1Cl,32000.0,inactive,405.2560000000001,5.319200000000003,1.0,3.0,4.494850021680094
CHEMBL602472,C[C@@H](Oc1ccc2ncc(C3CC3C(N)=O)cc2c1)c1c(Cl)ccc(F)c1Cl,15000.0,inactive,419.28300000000013,5.409500000000003,1.0,3.0,4.823908740944319
CHEMBL603469,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,4.324999999999999,active,439.47100000000023,3.474400000000002,3.0,6.0,8.364013888199167
CHEMBL604263,Nc1ccc2c(c1)/C(=C1/Nc3ccccc3/C1=N\O)C(=O)N2,128.0,active,292.29800000000006,2.2359999999999998,4.0,5.0,6.892790030352131
CHEMBL604712,CC(C)(C)C(=O)N1Cc2c(NC(=O)c3cc(F)cc(F)c3)n[nH]c2C1(C)C,10000.0,inactive,376.4070000000001,3.563600000000002,2.0,3.0,5.0
CHEMBL608533,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,14.0,active,570.6490000000002,5.906800000000007,1.0,6.0,7.853871964321762
CHEMBL6246,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,40000.0,inactive,302.194,1.3127999999999997,4.0,8.0,4.3979400086720375
CHEMBL66,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O,10000.0,inactive,304.25399999999996,1.1862999999999995,5.0,7.0,5.0
CHEMBL7602,COc1ccc2cc(C(=O)c3cc4ccccc4[nH]3)[nH]c2c1,890.0,active,290.322,3.8888000000000016,2.0,2.0,6.050609993355088
CHEMBL7735,O=C(c1cc2ccccc2[nH]1)c1cc2cc(O)ccc2[nH]1,570.0,active,276.295,3.5858000000000017,3.0,2.0,6.2441251443275085
CHEMBL8260,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,10000.0,inactive,270.24,2.576800000000001,3.0,5.0,5.0
CHEMBL86755,O=C1Nc2ccccc2/C1=C/c1ccc[nH]1,350.0,active,210.236,2.5073999999999996,2.0,1.0,6.455931955649724
CHEMBL8996,O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,10000.0,inactive,288.25500000000005,2.215500000000001,4.0,6.0,5.0
CHEMBL9323,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)[C@H]1O,10000.0,inactive,288.255,1.4806999999999992,4.0,6.0,5.0
CHEMBL9352,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,10000.0,inactive,272.25600000000003,2.5099000000000014,3.0,5.0,5.0
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,30000.0,inactive,493.6150000000002,4.590320000000004,2.0,7.0,4.522878745280337
